ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
kupechesky_dvor_hotel,Отель Купеческий Дворъ,14,7,14,50.0,2026-03-16,8900.00
mini_hotel_vizit,Гостиница Визит,8,6,13,75.0,2026-03-16,4000.00
alpari,Гостиница Альпари,10,8,16,80.0,2026-03-16,2400.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,56,1,2,1.79,2026-03-16,7400.00
baikal_forest_hotel,Отель Baikal Forest,156,39,95,25.0,2026-03-16,6720.00
baikalskie_prostory,Байкальские просторы,8,7,16,87.5,2026-03-16,3500.00
grand_baikal,Отель Гранд Байкал,64,0,0,0.0,2026-03-16,
best_eastern_hotel_zvezda,Отель Звезда,65,4,8,6.15,2026-03-16,16500.00
legend_of_baikal,Отель Легенда Байкала,35,8,14,22.86,2026-03-16,6875.00
olkhonstory_guest_house,Ольхон стори,6,4,6,66.67,2026-03-16,8500.00
matreshka_hotel,Отель Матрешка,35,20,38,57.14,2026-03-16,4914.00
parus_18,Курортный отель Парус,17,0,0,0.0,2026-03-16,
hotel_kosmos_5,Отель Космос,16,6,11,37.5,2026-03-16,3675.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,31,62,39.24,2026-03-16,46000.00
bolshoe_puteshestvie_hotel,Ольхон,0,2,6,0.0,2026-03-16,8794.00
vesta_hotel_3,Отель Веста,27,16,33,59.26,2026-03-16,3000.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,40,32,65,80.0,2026-03-16,16500.00
armat_hotel,Отель Armat,40,51,103,127.5,2026-03-16,7400.00
marx_hotel,Отель Marx Hotel,26,0,0,0.0,2026-03-16,
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,0,0,0.0,2026-03-16,
royal_hotel_33,Отель Рояль,27,0,0,0.0,2026-03-16,
miniotel_serdtse_baykala,Сердце Байкала,0,3,4,0.0,2026-03-16,12500.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-03-16,
shelest,Shelest,0,1,2,0.0,2026-03-16,4960.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,32,12,26,37.5,2026-03-16,7000.00
montana_hostel,Меблированные комнаты Montana,9,11,13,122.22,2026-03-16,800.00
olkhon_house_guest_family_house,Olkhon Family House,0,0,0,0.0,2026-03-16,
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,35,75,140.0,2026-03-16,3400.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-03-16,1140.00
yolochka,Меблированные комнаты Ёлочка,6,9,18,150.0,2026-03-16,3700.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,11,22,50.0,2026-03-16,4700.00
baykal_shale_guest_house,Байкал Шале,11,5,12,45.45,2026-03-16,3500.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-16,4500.00
tri_kita_2,Отель Три Кита,10,4,8,40.0,2026-03-16,2600.00
baikal_view_hotel,Baikal View Hotel,99,76,156,76.77,2026-03-16,10540.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,0,0,0.0,2026-03-16,
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,4,8,40.0,2026-03-16,7253.00
green_hotel_,Грин Отель,22,17,32,77.27,2026-03-16,3543.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-16,3600.00
bely_bereg,Отель Белый берег,5,5,12,100.0,2026-03-16,6300.00
brusinka,Меблированные комнаты Брусника,3,1,1,33.33,2026-03-16,1500.00
riderside,Гостиница Riverside,8,2,4,25.0,2026-03-16,3102.00
alaniya,Алания,0,12,33,0.0,2026-03-16,4000.00
lenatour,Отель  Ленатур,8,1,2,12.5,2026-03-16,3100.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-16,24500.00
uda_2,Отель УДА,45,39,58,86.67,2026-03-16,1700.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,0,0,0.0,2026-03-16,
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-16,
lyuks_hotel_4,Отель Люкс,15,9,9,60.0,2026-03-16,2500.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-03-16,
history_boutiquehotel,Отель History Boutique Hotel & SPA,40,39,78,97.5,2026-03-16,23625.00
gostinitsa_solntse,Гостиница Солнце,58,5,6,8.62,2026-03-16,10500.00
gostevoy_dom_forest_home,Forest Home,0,0,0,0.0,2026-03-16,
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-16,
hotel_nataly_2,Отель Натали,12,5,9,41.67,2026-03-16,3800.00
u_lukomorya_4,У Лукоморья,0,0,0,0.0,2026-03-16,
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,87,154,73.11,2026-03-16,5232.50
hotel_yubileinaya__2,Гостиница Юбилейная,23,9,18,39.13,2026-03-16,3000.00
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-16,
hotel_shvedka,Отель ШВЕДКА,29,1,1,3.45,2026-03-16,3600.00
hotel_olimpiada,Олимпиада,29,18,23,62.07,2026-03-16,800.00
hotel_anastasiya_2,Отель ГК Анастасия,26,31,57,119.23,2026-03-16,10000.00
meridian_7,Отель Меридиан,33,20,40,60.61,2026-03-16,4700.00
dauria_hotel_2,Отель Даурия,4,1,1,25.0,2026-03-16,13000.00
zvezda_kochevnika,Звезда Кочевника,0,76,162,0.0,2026-03-16,15360.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,5,11,71.43,2026-03-16,1717.00
hotel_angara,Отель Ангара-Приоритет,31,13,25,41.94,2026-03-16,4500.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-16,4500.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-03-16,
hotel_pushkin_2,Отель ПушкинЪ,23,16,32,69.57,2026-03-16,9300.00
momant_house_recreation_camp,Momant house,0,0,0,0.0,2026-03-16,
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-16,
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-16,4950.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,4,10,33.33,2026-03-16,4100.00
the_hotel_on_volzhskaya,Гостиница на Волжской,30,16,45,53.33,2026-03-16,2840.00
yupiter,Юпитер,23,3,6,13.04,2026-03-16,3000.00
flagman_hotel_4,Отель Флагман,13,0,0,0.0,2026-03-16,
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-16,
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-16,4500.00
hotel_shishki,Меблированные комнаты Шишки,0,0,0,0.0,2026-03-16,
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-16,
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-16,
magnetit,Отель Магнетит,55,17,19,30.91,2026-03-16,3100.00
praskovya_guest_house,Отель Прасковья,12,4,6,33.33,2026-03-16,1800.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,21,41,95.45,2026-03-16,12500.00
gostevoi_dom_margobai,Отель Маргобай,14,29,49,207.14,2026-03-16,1894.00
oktyabrskaya_minihotel,Октябрьская,0,7,12,0.0,2026-03-16,2000.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,4,6,4.6,2026-03-16,5700.00
gloria_20,Отель Глория,14,2,2,14.29,2026-03-16,6300.00
saturn_8,Сатурн,23,4,8,17.39,2026-03-16,3000.00
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-16,9717.00
luna_hotel_9,Отель Луна,22,1,1,4.55,2026-03-16,3300.00
planeta_9,Планета,33,10,20,30.3,2026-03-16,3000.00
mir_baykala_hotel,Отель Мир Байкала,29,9,18,31.03,2026-03-16,15945.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-16,1160.00
vitim,Витим,0,2,3,0.0,2026-03-16,2989.00
tochka_baykala_hotel,Отель Точка Байкала,38,0,0,0.0,2026-03-16,
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-16,2392.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-03-16,3239.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-03-16,
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-16,16815.00
glemping_hygge_barn,Hygge Barn,0,2,2,0.0,2026-03-16,12500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-16,
v_russkom_stile_guest_house,Меблированные комнаты в Русском Стиле,0,0,0,0.0,2026-03-16,
komilfo_2,Отель Комильфо,12,6,6,50.0,2026-03-16,5000.00
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-16,
