ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,32,64,40.51,2026-03-12,46000.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,10,32,66.67,2026-03-12,3130.00
hotel_kosmos_5,Отель Космос,16,7,16,43.75,2026-03-12,3636.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,40,8,16,20.0,2026-03-12,16320.00
armat_hotel,Отель Armat,40,11,23,27.5,2026-03-12,8500.00
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-03-12,3958.00
royal_hotel_33,Отель Рояль,27,15,28,55.56,2026-03-12,4400.00
hotel_gostinitsa_dinamo,Отель Динамо,39,23,43,58.97,2026-03-12,1128.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,5,12,18.52,2026-03-12,9500.00
miniotel_serdtse_baykala,Сердце Байкала,0,5,8,0.0,2026-03-12,12369.00
shelest,Shelest,0,8,16,0.0,2026-03-12,4908.00
olkhon_house_guest_family_house,Olkhon Family House,0,3,6,0.0,2026-03-12,5937.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,36,78,144.0,2026-03-12,3362.00
bolshoe_puteshestvie_hotel,Ольхон,0,4,12,0.0,2026-03-12,8518.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,65,1,2,1.54,2026-03-12,5500.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,11,22,50.0,2026-03-12,4700.00
baykal_shale_guest_house,Байкал Шале,11,4,11,36.36,2026-03-12,4452.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-12,4452.00
history_boutiquehotel,Отель History Boutique Hotel & SPA,40,47,94,117.5,2026-03-12,21262.50
tri_kita_2,Отель Три Кита,10,6,14,60.0,2026-03-12,2543.00
montana_hostel,Меблированные комнаты Montana,9,15,17,166.67,2026-03-12,900.00
baikal_view_hotel,Baikal View Hotel,99,91,184,91.92,2026-03-12,8114.00
bely_bereg,Отель Белый берег,5,4,9,80.0,2026-03-12,6300.00
eko_baikalwood_hotel,Отель Байкальский лес (BaikalWood Hotel&SPA),44,12,24,27.27,2026-03-12,13800.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,12,28,120.0,2026-03-12,6431.00
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-12,3562.00
guest_house_vremena_goda,Времена Года,24,8,16,33.33,2026-03-12,5100.00
riderside,Гостиница Riverside,8,0,0,0.0,2026-03-12,3415.00
yolochka,Меблированные комнаты Ёлочка,6,9,18,150.0,2026-03-12,3700.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,1,2,9.09,2026-03-12,9400.00
u_istoka_hotel,Гостиница У Истока,24,7,16,29.17,2026-03-12,3400.00
alaniya,Алания,0,12,33,0.0,2026-03-12,3958.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-12,36117.00
lenatour,Отель  Ленатур,8,1,2,12.5,2026-03-12,3078.00
lyuks_hotel_4,Отель Люкс,15,5,5,33.33,2026-03-12,2473.00
uda_2,Отель УДА,45,41,63,91.11,2026-03-12,1682.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,6,8,6.9,2026-03-12,3364.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,8,8,80.0,2026-03-12,14625.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,16,28,84.21,2026-03-12,6530.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,14,15,29.17,2026-03-12,4200.00
recreation_complex_altan,Парк-Отель Алтан,21,8,16,38.1,2026-03-12,24738.00
dauria_hotel_2,Отель Даурия,4,19,37,475.0,2026-03-12,5500.00
brusinka,Меблированные комнаты Брусника,3,1,1,33.33,2026-03-12,1484.00
gostinitsa_solntse,Гостиница Солнце,58,8,9,13.79,2026-03-12,11523.00
hotel_shvedka,Отель ШВЕДКА,29,16,19,55.17,2026-03-12,2200.00
gostevoy_dom_forest_home,Forest Home,0,1,3,0.0,2026-03-12,14348.00
vostochnaia,Гостиница Восточная,26,21,44,80.77,2026-03-12,4200.00
u_lukomorya_4,У Лукоморья,0,7,7,0.0,2026-03-12,11379.00
hotel_nataly_2,Отель Натали,12,6,10,50.0,2026-03-12,3800.00
aura_living_quarters,Меблированные комнаты Аура,0,6,6,0.0,2026-03-12,8173.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,2,4,16.67,2026-03-12,4057.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,7,9,5.88,2026-03-12,9132.00
hotel_olimpiada,Олимпиада,29,20,24,68.97,2026-03-12,1000.00
hotel_anastasiya_2,Отель ГК Анастасия,26,28,51,107.69,2026-03-12,10000.00
hotel_yubileinaya__2,Гостиница Юбилейная,23,0,0,0.0,2026-03-12,2360.00
zvezda_kochevnika,Звезда Кочевника,0,13,31,0.0,2026-03-12,15360.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,1,1,14.29,2026-03-12,1699.00
hotel_angara,Отель Ангара-Приоритет,31,22,45,70.97,2026-03-12,3800.00
hotel_pushkin_2,Отель ПушкинЪ,23,6,12,26.09,2026-03-12,7082.00
flagman_hotel,Отель Флагман,10,6,11,60.0,2026-03-12,7000.00
momant_house_recreation_camp,Momant house,0,3,10,0.0,2026-03-12,5937.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-12,4452.00
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-12,4500.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,2,3,3.08,2026-03-12,50000.00
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-12,2840.00
yupiter,Юпитер,23,3,6,13.04,2026-03-12,3000.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-03-12,25000.00
hotel_shishki,Меблированные комнаты Шишки,0,2,5,0.0,2026-03-12,10291.00
katantsa_hotel,Отель Катанца,19,8,13,42.11,2026-03-12,3500.00
modul,Гостиница Комфорт,12,7,7,58.33,2026-03-12,3986.00
gostevoy_dom_chilla_villa_baikal,Гостевой дом Chilla_villa_baikal,0,1,3,0.0,2026-03-12,11571.00
magnetit,Отель Магнетит,55,20,22,36.36,2026-03-12,3100.00
meridian_7,Отель Меридиан,33,6,7,18.18,2026-03-12,4200.00
praskovya_guest_house,Отель Прасковья,12,8,10,66.67,2026-03-12,1781.00
gostevoi_dom_margobai,Отель Маргобай,14,32,61,228.57,2026-03-12,1879.00
oktyabrskaya_minihotel,Октябрьская,0,5,9,0.0,2026-03-12,1500.00
metelitsa_6,Отель Метелица,5,5,9,100.0,2026-03-12,2374.00
gloria_20,Отель Глория,14,2,4,14.29,2026-03-12,6530.00
trakstop_38_2,Trakstop 38,11,3,5,27.27,2026-03-12,5194.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-12,3000.00
mir_baykala_hotel,Отель Мир Байкала,29,7,11,24.14,2026-03-12,15832.00
planeta_9,Планета,33,10,20,30.3,2026-03-12,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-12,1246.00
vitim,Витим,0,3,6,0.0,2026-03-12,2890.00
tochka_baykala_hotel,Отель Точка Байкала,38,12,24,31.58,2026-03-12,12000.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,2,2,0.0,2026-03-12,3308.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,2,6,0.0,2026-03-12,7025.00
komilfo_2,Отель Комильфо,12,4,4,33.33,2026-03-12,4947.00
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-03-12,16638.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,1,4,0.0,2026-03-12,4203.00
izumrud_hotel_7,Отель Изумруд,9,8,8,88.89,2026-03-12,3463.00
barnkhaus_guest_house_4,Барнхаус,0,1,1,0.0,2026-03-12,11676.00
loft_house_38_guest_house,Loft House 38,0,4,6,0.0,2026-03-12,12369.00
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-12,4898.00
