ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
city_park_hotel_13,Меблированные комнаты City Park,0,1,1,0.0,2026-03-06,2660.00
gostinitsa_undina,Отель Ундина,30,2,2,6.67,2026-03-06,21373.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,8,5,10,62.5,2026-03-06,6000.00
mihail_strogov,Отель Михаил Строгов,20,1,1,5.0,2026-03-06,5400.00
baykal_khan_listvyanka,Отель Ларч,18,3,6,16.67,2026-03-06,8340.00
minihotel_albatros,Гостиница Альбатрос,12,1,2,8.33,2026-03-06,3000.00
hotel_khotej,Отель Хотэй,25,13,26,52.0,2026-03-06,10925.00
taiga_2,Отель Taiga,101,77,127,76.24,2026-03-06,5591.00
aristokrat_hotel,Отель Аристократ,12,3,3,25.0,2026-03-06,4500.00
burduguz_hotel_2,Парк-Отель Бурдугуз,69,8,16,11.59,2026-03-06,19500.00
atlas_hotel_3,Гостиница Атлас,29,6,11,20.69,2026-03-06,4968.00
miniotel_serdtse_baykala,Сердце Байкала,0,1,1,0.0,2026-03-06,20285.00
hotel_aziyayevropa,Отель Азия-Европа,19,12,24,63.16,2026-03-06,5288.00
baykal_guest_house_3,Меблированные комнаты Байкал,0,2,2,0.0,2026-03-06,2786.00
royal_hotel_33,Отель Рояль,27,20,40,74.07,2026-03-06,4400.00
amurskiy,Отель Амурский,17,3,6,17.65,2026-03-06,22000.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,35,75,140.0,2026-03-06,3400.00
hotel_soyuz_2,Жилое помещение Союз,84,21,42,25.0,2026-03-06,5600.00
alpari,Гостиница Альпари,10,7,14,70.0,2026-03-06,2400.00
otel_tsentral,Отель Централь,48,30,60,62.5,2026-03-06,9900.00
armat_hotel,Отель Armat,40,62,124,155.0,2026-03-06,7400.00
hotel_barguzin,Меблированные комнаты Баргузин,0,4,4,0.0,2026-03-06,8000.00
miniotel_gostinitsa_nerpenok,Нерпенок,0,2,6,0.0,2026-03-06,14000.00
lotos_hotel,Отель Лотос,23,3,5,13.04,2026-03-06,1150.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,15,2,5,13.33,2026-03-06,6060.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,0,0,0.0,2026-03-06,
green_hotel_,Грин Отель,22,2,4,9.09,2026-03-06,4772.25
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,0,3,6,0.0,2026-03-06,5415.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,128,10,20,7.81,2026-03-06,6250.00
olkhon_house_guest_family_house,Olkhon Family House,0,0,0,0.0,2026-03-06,
hotel_gostinitsa_dinamo,Отель Динамо,39,17,33,43.59,2026-03-06,1140.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,10,1,2,10.0,2026-03-06,14000.00
matreshka_hotel,Отель Матрешка,35,12,16,34.29,2026-03-06,4662.00
alaniya,Алания,0,7,21,0.0,2026-03-06,4000.00
mini_hotel_vizit,Гостиница Визит,8,6,12,75.0,2026-03-06,4000.00
hotel_kurshavel_,Отель Куршавель,15,2,5,13.33,2026-03-06,4500.00
parus_18,Курортный отель Парус,17,0,0,0.0,2026-03-06,
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,27,54,34.18,2026-03-06,46000.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,9,26,60.0,2026-03-06,3200.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,0,0,0.0,2026-03-06,
vesta_hotel_3,Отель Веста,27,18,37,66.67,2026-03-06,3000.00
hotel_flagman_olkhona,Отель Флагман Ольхона,15,4,8,26.67,2026-03-06,17100.00
lenatour,Отель  Ленатур,8,3,10,37.5,2026-03-06,6000.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,10,0,0,0.0,2026-03-06,
u_lukomorya_4,У Лукоморья,0,0,0,0.0,2026-03-06,
shelest,Shelest,0,7,14,0.0,2026-03-06,4960.00
bolshoe_puteshestvie_hotel,Ольхон,0,1,3,0.0,2026-03-06,9806.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,13,26,59.09,2026-03-06,5900.00
tri_kita_2,Отель Три Кита,10,3,7,30.0,2026-03-06,3000.00
yolochka,Меблированные комнаты Ёлочка,6,4,9,66.67,2026-03-06,5400.00
less_guest_house,Меблированные комнаты Лесс,0,2,4,0.0,2026-03-06,12000.00
flagman_hotel_4,Отель Флагман,13,0,0,0.0,2026-03-06,
baikal_view_hotel,Baikal View Hotel,99,20,40,20.2,2026-03-06,15840.00
marx_hotel,Отель Marx Hotel,26,0,0,0.0,2026-03-06,
bely_bereg,Отель Белый берег,5,1,2,20.0,2026-03-06,8550.00
tikhaya_gavan_4,"Отель ""Тихая Гавань""",12,2,4,16.67,2026-03-06,4100.00
hotel_pushkin_2,Отель ПушкинЪ,23,25,50,108.7,2026-03-06,7374.00
hotel_angara,Отель Ангара-Приоритет,31,16,31,51.61,2026-03-06,3800.00
uda_2,Отель УДА,45,38,56,84.44,2026-03-06,1700.00
pribaikalskaya_hotel,Гостиница Прибайкальская,87,2,2,2.3,2026-03-06,3400.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,8,18,50.0,2026-03-06,4500.00
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-03-06,
brusinka,Меблированные комнаты Брусника,3,1,1,33.33,2026-03-06,1500.00
gostinitsa_solntse,Гостиница Солнце,58,9,14,15.52,2026-03-06,8800.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-03-06,
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,119,18,28,15.13,2026-03-06,9085.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,7,7,16,100.0,2026-03-06,1717.00
hotel_olimpiada,Олимпиада,29,16,17,55.17,2026-03-06,800.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-03-06,36500.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-03-06,4500.00
hotel_yubileinaya__2,Гостиница Юбилейная,23,13,25,56.52,2026-03-06,2498.00
riderside,Гостиница Riverside,8,4,8,50.0,2026-03-06,2705.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-03-06,
gostinitsa_akademicheskaya,Отель Гостиница Академическая,48,30,39,62.5,2026-03-06,2700.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-03-06,
modul,Гостиница Комфорт,12,0,0,0.0,2026-03-06,
the_hotel_on_volzhskaya,Гостиница на Волжской,30,17,47,56.67,2026-03-06,2890.00
yupiter,Юпитер,23,3,6,13.04,2026-03-06,3000.00
vitim,Витим,0,2,4,0.0,2026-03-06,2900.00
oktyabrskaya_minihotel,Октябрьская,0,7,12,0.0,2026-03-06,1500.00
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-03-06,
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,1,1,0.0,2026-03-06,25000.00
gostevoy_dom_melodiya_baykala,Гостевой дом Мелодия Байкала,0,1,2,0.0,2026-03-06,4500.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-03-06,
hotel_anastasiya_2,Отель ГК Анастасия,26,16,29,61.54,2026-03-06,10500.00
magnetit,Отель Магнетит,55,32,46,58.18,2026-03-06,2700.00
praskovya_guest_house,Отель Прасковья,12,7,8,58.33,2026-03-06,1800.00
recreation_centre_baikal_rainbow,База отдыха Байкальская Радуга,31,4,7,12.9,2026-03-06,12934.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,12,23,54.55,2026-03-06,16855.00
gostevoi_dom_margobai,Отель Маргобай,14,23,37,164.29,2026-03-06,1905.00
gloria_20,Отель Глория,14,0,0,0.0,2026-03-06,
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-03-06,9717.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-03-06,3000.00
planeta_9,Планета,33,10,20,30.3,2026-03-06,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,8,8,0.0,2026-03-06,1213.00
tochka_baykala_hotel,Отель Точка Байкала,38,0,0,0.0,2026-03-06,
montana_hostel,Меблированные комнаты Montana,9,12,13,133.33,2026-03-06,900.00
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-03-06,2392.00
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,0,1,1,0.0,2026-03-06,3550.00
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-03-06,
komilfo_2,Отель Комильфо,12,6,6,50.0,2026-03-06,3500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-03-06,
izumrud_hotel_7,Отель Изумруд,9,8,8,88.89,2026-03-06,3500.00
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-03-06,
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-03-06,3600.00
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-03-06,4950.00
aura_living_quarters,Меблированные комнаты Аура,0,0,0,0.0,2026-03-06,
