ota_hotel_id,name,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,date,min_price
dauria_hotel_2,Отель Даурия,4,9,17,225.0,2026-02-27,5500.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,8,1,1,12.5,2026-02-27,4700.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,25,18,41,72.0,2026-02-27,3800.00
mihail_strogov,Отель Михаил Строгов,20,1,1,5.0,2026-02-27,5400.00
city_park_hotel_13,Меблированные комнаты City Park,0,4,4,0.0,2026-02-27,2068.00
inn_business_hall,Отель Business Hall,18,5,10,27.78,2026-02-27,4471.00
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,6,6,12,100.0,2026-02-27,5400.00
hotel_nataly_2,Отель Натали,12,1,1,8.33,2026-02-27,7000.00
baykal_khan_listvyanka,Отель Ларч,18,7,19,38.89,2026-02-27,8340.00
arena_g_irkutsk,Отель Арена Иркутск,15,12,24,80.0,2026-02-27,2443.00
hotel_kurshavel_,Отель Куршавель,15,11,22,73.33,2026-02-27,3850.00
international_hotel_sayen,SAYEN,25,15,32,60.0,2026-02-27,20000.00
7_dorog,Гостиница 7 дорог,19,1,3,5.26,2026-02-27,11930.00
baikalskie_prostory,Байкальские просторы,8,1,3,12.5,2026-02-27,4976.00
miniotel_gostinitsa_nerpenok,Нерпенок,0,7,18,0.0,2026-02-27,11874.00
angara_hotel,Ангара Отель,300,17,23,5.67,2026-02-27,5250.00
alpari,Гостиница Альпари,10,8,16,80.0,2026-02-27,2373.00
lotos_hotel,Отель Лотос,23,5,10,21.74,2026-02-27,2150.00
krestovaya_pad_hotel,Гостиница Крестовая падь,27,5,12,18.52,2026-02-27,9500.00
hotel_soyuz_2,Жилое помещение Союз,84,55,110,65.48,2026-02-27,5600.00
armat_hotel,Отель Armat,40,31,63,77.5,2026-02-27,7800.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,100,26,51,26.0,2026-02-27,8850.00
baykal_guest_house_3,Меблированные комнаты Байкал,0,5,7,0.0,2026-02-27,2786.00
hotel_barguzin,Меблированные комнаты Баргузин,0,4,4,0.0,2026-02-27,7962.00
burduguz_hotel_2,Парк-Отель Бурдугуз,69,11,22,15.94,2026-02-27,21400.00
green_hotel_,Грин Отель,22,10,19,45.45,2026-02-27,3543.75
olkhon_house_guest_family_house,Olkhon Family House,0,2,3,0.0,2026-02-27,5971.00
amurskiy,Отель Амурский,17,6,12,35.29,2026-02-27,17900.00
evropa_hotel,Отель Европа,58,1,1,1.72,2026-02-27,6300.00
gostevoy_dom_teremok_3,Гостевой дом Теремок,0,1,3,0.0,2026-02-27,5900.00
mayak_hotel_listvyanka,Отель Маяк,54,6,9,11.11,2026-02-27,9200.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,4,1,2,25.0,2026-02-27,4351.00
lenatour,Отель  Ленатур,8,4,10,50.0,2026-02-27,3085.00
otel_tsentral,Отель Централь,48,13,26,27.08,2026-02-27,8000.00
yolochka,Меблированные комнаты Ёлочка,6,9,18,150.0,2026-02-27,3700.00
shelest,Shelest,0,7,14,0.0,2026-02-27,4936.00
best_eastern_hotel_zvezda,Отель Звезда,65,35,70,53.85,2026-02-27,10745.00
matreshka_hotel,Отель Matreshka,35,9,12,25.71,2026-02-27,4386.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,128,12,24,9.38,2026-02-27,8550.00
hotel_kosmos_5,Отель Космос,16,6,11,37.5,2026-02-27,3636.00
hotel_flagman_olkhona,Отель Флагман Ольхона,15,7,15,46.67,2026-02-27,13434.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,79,67,134,84.81,2026-02-27,38250.00
hotel_pushkin_2,Отель ПушкинЪ,23,6,12,26.09,2026-02-27,7150.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,59,1,2,1.69,2026-02-27,8700.00
gostinitsa_undina,Отель Ундина,30,4,6,13.33,2026-02-27,8905.00
tri_kita_2,Отель Три Кита,10,5,11,50.0,2026-02-27,4098.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,15,1,4,6.67,2026-02-27,5909.00
hotel_gostinitsa_dinamo,Отель Динамо,39,22,42,56.41,2026-02-27,1128.00
miniotel_serdtse_baykala,Сердце Байкала,0,4,6,0.0,2026-02-27,12369.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,40,3,6,7.5,2026-02-27,16419.00
bolshoe_puteshestvie_hotel,Ольхон,0,4,12,0.0,2026-02-27,7154.00
hotel_angara,Отель Ангара-Приоритет,31,21,43,67.74,2026-02-27,3800.00
royal_hotel_33,Отель Рояль,27,18,33,66.67,2026-02-27,4000.00
gostevoy_dom_forest_home,Forest Home,0,1,3,0.0,2026-02-27,14432.00
mini_hotel_vizit,Гостиница Визит,8,7,15,87.5,2026-02-27,3958.00
lakeplace_baikal_guest_house,Мебелированные комнаты Lake Place Baikal,0,3,8,0.0,2026-02-27,9000.00
bely_bereg,Отель Белый берег,5,2,6,40.0,2026-02-27,6300.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,11,3,5,27.27,2026-02-27,4947.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,0,1,3,0.0,2026-02-27,16074.00
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,22,19,35,86.36,2026-02-27,16719.00
uda_2,Отель УДА,45,38,56,84.44,2026-02-27,1700.00
lyuks_hotel_4,Отель Люкс,15,11,13,73.33,2026-02-27,2500.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,16,6,14,37.5,2026-02-27,4500.00
recreation_complex_altan,Парк-Отель Алтан,21,0,0,0.0,2026-02-27,
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel KDO Иркутск,7,7,16,100.0,2026-02-27,1717.00
vostochnaia,Гостиница Восточная,26,0,0,0.0,2026-02-27,
u_istoka_hotel,Гостиница У Истока,24,0,0,0.0,2026-02-27,
dream_of_baikal_hotel,Отель Dream of Baikal,19,0,0,0.0,2026-02-27,
hotel_sozvezdie_baikala,Отель Созвездие Байкала,22,5,10,22.73,2026-02-27,4700.00
oktyabrskaya_minihotel,Октябрьская,0,7,12,0.0,2026-02-27,1500.00
zvezda_kochevnika,Звезда Кочевника,0,42,92,0.0,2026-02-27,15360.00
marx_hotel,Отель Marx Hotel,26,2,4,7.69,2026-02-27,6200.00
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,0,1,1,0.0,2026-02-27,36500.00
luna_hotel_9,Отель Луна,22,3,5,13.64,2026-02-27,3000.00
sportkompleks_ozerny_tulun_hotel,Спорткомплекс Озерный Тулун,0,1,1,0.0,2026-02-27,4500.00
guest_house_vremena_goda,Времена Года,24,0,0,0.0,2026-02-27,
hotel_olimpiada,Олимпиада,29,19,24,65.52,2026-02-27,800.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,65,0,0,0.0,2026-02-27,
modul,Гостиница Комфорт,12,0,0,0.0,2026-02-27,
yupiter,Юпитер,23,3,6,13.04,2026-02-27,3000.00
vitim,Витим,0,3,6,0.0,2026-02-27,2890.00
eko_baikalwood_hotel,Отель BaikalWood Hotel & Spa,44,0,0,0.0,2026-02-27,
riderside,Гостиница Riverside,8,2,4,25.0,2026-02-27,3296.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,0,2,2,0.0,2026-02-27,25000.00
glemping_hygge_barn,Hygge Barn,0,1,1,0.0,2026-02-27,13500.00
gostevoy_dom_mandarkhan_obaykal,"Мандархан, о.Байкал",0,1,1,0.0,2026-02-27,16815.00
katantsa_hotel,Отель Катанца,19,0,0,0.0,2026-02-27,
magnetit,Отель Магнетит,55,9,10,16.36,2026-02-27,3100.00
less_guest_house,Меблированные комнаты Less,0,6,12,0.0,2026-02-27,9950.00
praskovya_guest_house,Отель Прасковья,12,6,8,50.0,2026-02-27,1800.00
flagman_hotel,Отель Флагман,10,0,0,0.0,2026-02-27,
gostevoi_dom_margobai,Отель Маргобай,14,22,42,157.14,2026-02-27,1905.00
metelitsa_6,Отель Метелица,5,4,8,80.0,2026-02-27,2392.00
hotel_baikal_best_edelweiss,Baikal Best Edelweiss,10,2,4,20.0,2026-02-27,8124.00
gloria_20,Отель Глория,14,0,0,0.0,2026-02-27,
trakstop_38_2,Trakstop 38,11,1,1,9.09,2026-02-27,9717.00
mir_baykala_hotel,Отель Мир Байкала,29,10,20,34.48,2026-02-27,15945.00
planeta_9,Планета,33,10,20,30.3,2026-02-27,3000.00
baikal_capsule_hostel,Байкал Капсул (Байкальская капсула),0,7,7,0.0,2026-02-27,1185.00
tochka_baykala_hotel,Отель Точка Байкала,38,0,0,0.0,2026-02-27,
gostevoy_dom_isiger_baikal,Гостевой дом ISIGER BAIKAL,0,0,0,0.0,2026-02-27,
komilfo_2,Отель Комильфо,12,7,7,58.33,2026-02-27,3500.00
na_gornoy_ulitse_5_private_house,Меблированные комнаты на Горной Улице 7Б,0,0,0,0.0,2026-02-27,
izumrud_hotel_7,Отель Изумруд,9,5,5,55.56,2026-02-27,3500.00
barnkhaus_guest_house_4,Барнхаус,0,0,0,0.0,2026-02-27,
loft_house_38_guest_house,Loft House 38,0,0,0,0.0,2026-02-27,
ozerny_tulun_sports_complex_na_karbysheva_185_apartment,Спорткомплекс Озерный Тулун на Карбышева 185,0,2,4,0.0,2026-02-27,3600.00
pekin_hotel,Отель Пекин,86,75,75,87.21,2026-02-27,4950.00
