merged_id,city,name,address,ostrovok_rooms_number,tvil_rooms_number,ostrovok_free_rooms,tvil_free_rooms,min_free_rooms,avg_free_rooms,max_free_rooms,ostrovok_free_rooms_pct,tvil_free_rooms_pct,avg_free_rooms_pct,ostrovok_occupancy_pct,tvil_occupancy_pct,avg_occupancy_pct,ostrovok_capacity,tvil_capacity,avg_capacity
107,Листвянка,Байкал 51,"Иркутский муниципальный округ, Байкальский тракт, 51-й километр, 3, Листвянка",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,1,,1.00
108,Тулун,Спорткомплекс Озерный Тулун на Карбышева 185,"улица Карбышева, д.185, Тулун",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,2,,2.00
109,Иркутск,Меблированные комнаты Брусника,"Улица Гоголя, д.61, Иркутск",3,,,,,,,,,,,,,,,
110,Нижнеудинск,Отель УДА,"улица Ленина, д.1, Нижнеудинск",45,,34,,34,34.00,34,75,,75.56,24.439999999999998,,24.44,55,,55.00
111,Жигалово,Отель  Ленатур,"улица Советская, д.26, Жигалово",8,,1,,1,1.00,1,12,,12.50,87.5,,87.50,3,,3.00
112,Хужир,Отель Отдых на Байкале,"улица Горького, 3А, Хужир",11,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
113,Листвянка,Отель Dream of Baikal,"улица Горького, д.105, Листвянка",19,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
114,Нижнеудинск,Отель Люкс,"улица Просвещения, д. 17, Нижнеудинск",15,,7,,7,7.00,7,46,,46.67,53.33,,53.33,10,,10.00
115,Иркутск,Отель Гостиница Академическая,"улица Лермонтова, д. 271А, Иркутск",48,,25,,25,25.00,25,52,,52.08,47.92,,47.92,34,,34.00
116,Иркутск,Гостиница Солнце,"улица Байкальская, д.295 Б, Иркутск",58,,9,,9,9.00,9,15,,15.52,84.48,,84.48,14,,14.00
117,Братск,Отель Три Кита,"Депутатская улица, д. 3а, Братск",10,,3,,3,3.00,3,30,,30.00,70.0,,70.00,8,,8.00
118,Братск,Гостиница Восточная,"улица Железнодорожная, 1, Братск",26,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
119,Листвянка,Отель Натали,"улица Чапаева, д.91, Листвянка",12,,6,,6,6.00,6,50,,50.00,50.0,,50.00,10,,10.00
120,Хужир,У Лукоморья,"посёлок Хужир,Песчаная улица, д.5, Хужир",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
121,Хужир,Меблированные комнаты Аура,"Иркутская улица, д.23, Хужир",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
122,Хужир,Olkhon Family House,"улица Рабочая, д.2, Хужир",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
123,Никола,Отель ГК Анастасия,"улица Ангарская, 8/2, Никола",26,,33,,33,33.00,33,100,,100.00,0.0,,0.00,60,,60.00
124,Ангарск,Отель Меридиан,"26 квартал, дом 10, Ангарск",33,,6,,6,6.00,6,18,,18.18,81.82,,81.82,12,,12.00
125,Ангарск,Олимпиада,"ул. Чайковского, д.48, Ангарск",29,,15,,15,15.00,15,51,,51.72,48.28,,48.28,16,,16.00
126,Хужир,Отель Звезда Кочевника,"Пляжная улица, д.20, Хужир",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
127,Иркутск,Отель Smart Hotel Иркутск,"улица Челнокова, д.1, Иркутск",7,,7,,7,7.00,7,100,,100.00,0.0,,0.00,16,,16.00
128,Хужир,Forest Home,"улица Мира, 14, Хужир",,,,,,,,,,,,,,,,
129,Никола,Отель Флагман,"поселок Никола, улица Нагорная, д.41, Никола",10,,6,,6,6.00,6,60,,60.00,40.0,,40.00,11,,11.00
130,Ангарск,Отель ПушкинЪ,"улица Мира, д. 18, Ангарск",23,,22,,22,22.00,22,95,,95.65,4.349999999999994,,4.35,44,,44.00
131,Большое Голоустное,Momant house,"улица Харануты, д. 19В, Большое Голоустное",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
132,Молодёжный,Отель Пекин,"п. Молодежный, улица Кузнецовой, д.11, Молодёжный",86,,73,,73,73.00,73,84,,84.88,15.120000000000005,,15.12,73,,73.00
133,Хужир,Арт-отель Порт Ольхон,"ул. Байкальская, 2, Хужир",65,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
134,Слюдянка,"Отель ""Тихая Гавань""","улица 40 лет Октября, 56, Слюдянка",12,,3,,3,3.00,3,25,,25.00,75.0,,75.00,7,,7.00
135,Иркутск,Гостиница на Волжской,"ул. Волжская, д. 14А, Иркутск",30,,14,,14,14.00,14,46,,46.67,53.33,,53.33,39,,39.00
136,Иркутск,Юпитер,"Россия, Иркутская область, Иркутск, ул. Шевцова, д. 35, Иркутск",23,,3,,3,3.00,3,13,,13.04,86.96000000000001,,86.96,6,,6.00
137,Братск,Отель ШВЕДКА,"ул. Мира, д. 25, Братск, Братск",29,,1,,1,1.00,1,3,,3.45,96.55,,96.55,1,,1.00
138,Листвянка,Гостевой дом Мелодия Байкала,"Листвянское муниципальное образование, посёлок Никола, Листвянка",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,2,,2.00
139,Утулик,Меблированные комнаты Шишки,"п. Утулик, ул. Ленская, д.17, Утулик",,,,,,,,,,,,,,,,
140,Иркутск,Отель HISTORY Бутик-отель и СПА,"улица 3 Июля, д.26, Иркутск",40,,57,,57,57.00,57,100,,100.00,0.0,,0.00,114,,114.00
141,Шелехов,Отель Катанца,"Центральный проспект, д.7, Шелехов",19,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
142,Иркутск,Гостиница Комфорт,"улица Трилиссера, д.57 помещ.1, Иркутск",12,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
143,Байкальск,Гостевой дом Chilla_villa_baikal,"1-я Байкальская улица, 26, Байкальск",,,,,,,,,,,,,,,,
144,Железногорск-Илимский,Отель Магнетит,"Квартал, 2, д. 72, Железногорск-Илимский",55,,28,,28,28.00,28,50,,50.91,49.09,,49.09,41,,41.00
145,Саянск,Отель Прасковья,"микрорайон Юбилейный, д.13, Саянск",12,,8,,8,8.00,8,66,,66.67,33.33,,33.33,10,,10.00
146,Листвянка,Отель Парк Байкальские сезоны,"Иркутская Область, м.р-н Иркутский, г.п. Листвянское, п Ангарские Хутора, ул Прибрежная, зд. 5а, Листвянка",22,,21,,21,21.00,21,95,,95.45,4.549999999999997,,4.55,41,,41.00
147,Байкальск,Отель Маргобай,"мкр. Строитель, пер. Берёзовый, д. 9, Байкальск",14,,15,,15,15.00,15,100,,100.00,0.0,,0.00,18,,18.00
148,Листвянка,Гостиница Прибайкальская,"62 км. Байкальского Тракта, Листвянка",87,,6,,6,6.00,6,6,,6.90,93.1,,93.10,8,,8.00
149,Усть-Кут,Отель Глория,"ул Л.Толстого, д. 36, Усть-Кут",14,,3,,3,3.00,3,21,,21.43,78.57,,78.57,3,,3.00
150,Иркутск,Сатурн,"Россия, 664002, Иркутская область, Иркутск, ул. Красный путь, д. 77, Иркутск",23,,,,,,,,,,,,,,,
151,Култук,Trakstop 38,"Komsomol'skaja 23/3, Култук",11,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
152,Куркут,Отель Мир Байкала,"село Сахюрта, бухта Базарная, Куркут",29,,17,,17,17.00,17,58,,58.62,41.38,,41.38,34,,34.00
153,Иркутск,Планета,"ул. Розы Люксембург, 144, Иркутск",33,,6,,6,6.00,6,18,,18.18,81.82,,81.82,12,,12.00
154,Иркутск,Байкал Капсул (Байкальская капсула),"Россия, Иркутская область, Иркутск, ул. Трилиссера, д. 141в, Иркутск",,,7,,7,7.00,7,100,,100.00,0.0,,0.00,7,,7.00
155,Иркутск,Витим,"Россия, Иркутская область, Иркутск, ул. Терешковой, д. 2а, Иркутск",,,4,,4,4.00,4,100,,100.00,0.0,,0.00,7,,7.00
156,Усть-ордынский,Отель Метелица,"Иркутская обл, Усть-Ордынский, 68-км автотрассы Иркутск-Качуг, Усть-ордынский",5,,1,,1,1.00,1,20,,20.00,80.0,,80.00,2,,2.00
157,Иркутск,Апартаменты Home Hotel (Хоум Хотел) на улице Пискунова,"ул. Пискунова, 142/5, Иркутск",,,2,,2,2.00,2,100,,100.00,0.0,,0.00,2,,2.00
158,Бугульдейка,Гостевой дом ISIGER BAIKAL,"Байкальская ул. 18, Бугульдейка",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
159,Куркут,"Мандархан, о.Байкал","Иркутская область, Ольхонский район, Шара-Тоготское муниципальное  образование, д. Куркут, территория местность Мандархан, Куркут",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,1,,1.00
160,Бурдугуз,Hygge Barn,"Нижняя набережная 5, Бурдугуз",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,1,,1.00
161,Солзан,Меблированные комнаты на Горной Улице 7Б,"улица Горная, д. 7Б, Солзан",,,,,,,,,,,,,,,,
162,Железногорск-Илимский,Отель Изумруд,"7-й квартал, д.20, Железногорск-Илимский",9,,,,,,,,,,,,,,,
163,Большое Голоустное,Для компании,"улица Кирова, д.2Б, Большое Голоустное",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,1,,1.00
164,Железногорск-Илимский,Отель Комильфо,"улица Иващенко, д.20, Железногорск-Илимский",12,,,,,,,,,,,,,,,
165,Большая Речка,Loft House 38,"51.947037, 104.753515, Большая Речка",,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
166,Иркутск,Гостиница Альбатрос,"улица Ширямова, стр.15б/1, Иркутск",12,,,,,,,,,,,,,,,
167,Иркутск,Отель Маркс,"улица Карла Маркса, д.15 А, Иркутск",26,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
168,Братск,Отель Taiga,"улица Мира, дом 35, Братск",101,,18,,18,18.00,18,17,,17.82,82.18,,82.18,35,,35.00
169,Хужир,Отель Флагман Ольхона,"улица Молодёжная, д.1, Хужир",15,,,,,,,,,,,,,,,
170,Иркутск,Гостиница Riverside,"улица Байкальская, д.234 В/7, Иркутск",8,,,,,,,,,,,,,,,
171,Тулун,Спорткомплекс Озерный Тулун,"улица Карбышева, д.185, Тулун",,,1,,1,1.00,1,100,,100.00,0.0,,0.00,1,,1.00
172,Братск,Времена Года,"Улица Подбельского 12, Братск",24,,0,,0,0.00,0,0,,0.00,100.0,,100.00,0,,0.00
173,Братск,Отель Луна,"Комсомольская улица, д. 65А, Братск",22,,3,,3,3.00,3,13,,13.64,86.36,,86.36,5,,5.00
174,Усть-Кут,Отель Флагман,"Россия, Иркутская область, Усть-Кут, ул. Калинина, д. 8, Усть-Кут",13,,5,,5,5.00,5,38,,38.46,61.54,,61.54,10,,10.00
